provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
广东省,Guangdong,440000,深圳,Shenzhen,440300.0,1322,0,484,4,415,0,131,2,2020-02-17 13:15:41.559
广东省,Guangdong,440000,广州,Guangzhou,440100.0,1322,0,484,4,339,0,131,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,东莞,Dongguan,441900.0,1322,0,484,4,89,0,15,1,2020-02-17 13:15:41.559
广东省,Guangdong,440000,佛山,Foshan,440600.0,1322,0,484,4,84,0,23,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,珠海,Zhuhai,440400.0,1322,0,484,4,97,0,41,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,惠州,Huizhou,441300.0,1322,0,484,4,58,0,26,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,中山,Zhongshan,442000.0,1322,0,484,4,66,0,39,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,江门,Jiangmen,440700.0,1322,0,484,4,23,0,3,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,汕头,Shantou,440500.0,1322,0,484,4,25,0,13,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,湛江,Zhanjiang,440800.0,1322,0,484,4,22,0,11,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,茂名,Maoming,440900.0,1322,0,484,4,14,0,3,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,梅州,Meizhou,441400.0,1322,0,484,4,16,0,7,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,肇庆,Zhaoqing,441200.0,1322,0,484,4,17,0,8,1,2020-02-17 13:15:41.559
广东省,Guangdong,440000,韶关,Shaoguan,440200.0,1322,0,484,4,10,0,4,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,清远,Qingyuan,441800.0,1322,0,484,4,12,0,7,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,阳江,Yangjiang,441700.0,1322,0,484,4,13,0,9,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,揭阳,Jieyang,445200.0,1322,0,484,4,8,0,4,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,潮州,Chaozhou,445100.0,1322,0,484,4,5,0,1,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,汕尾,Shanwei,441500.0,1322,0,484,4,5,0,2,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,河源,Heyuan,441600.0,1322,0,484,4,4,0,1,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,待明确地区,Area not defined,0.0,1322,0,484,4,0,0,5,0,2020-02-17 13:15:41.559
广东省,Guangdong,440000,深圳,Shenzhen,440300.0,1322,0,483,4,415,0,131,2,2020-02-17 13:13:39.175
广东省,Guangdong,440000,广州,Guangzhou,440100.0,1322,0,483,4,339,0,131,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,东莞,Dongguan,441900.0,1322,0,483,4,89,0,15,1,2020-02-17 13:13:39.175
广东省,Guangdong,440000,佛山,Foshan,440600.0,1322,0,483,4,84,0,23,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,珠海,Zhuhai,440400.0,1322,0,483,4,97,0,41,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,惠州,Huizhou,441300.0,1322,0,483,4,58,0,26,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,中山,Zhongshan,442000.0,1322,0,483,4,66,0,39,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,江门,Jiangmen,440700.0,1322,0,483,4,23,0,3,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,汕头,Shantou,440500.0,1322,0,483,4,25,0,13,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,湛江,Zhanjiang,440800.0,1322,0,483,4,22,0,11,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,茂名,Maoming,440900.0,1322,0,483,4,14,0,3,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,梅州,Meizhou,441400.0,1322,0,483,4,16,0,7,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,肇庆,Zhaoqing,441200.0,1322,0,483,4,17,0,8,1,2020-02-17 13:13:39.175
广东省,Guangdong,440000,韶关,Shaoguan,440200.0,1322,0,483,4,10,0,4,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,清远,Qingyuan,441800.0,1322,0,483,4,12,0,7,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,阳江,Yangjiang,441700.0,1322,0,483,4,13,0,9,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,揭阳,Jieyang,445200.0,1322,0,483,4,8,0,4,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,汕尾,Shanwei,441500.0,1322,0,483,4,5,0,1,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,潮州,Chaozhou,445100.0,1322,0,483,4,5,0,1,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,河源,Heyuan,441600.0,1322,0,483,4,4,0,1,0,2020-02-17 13:13:39.175
广东省,Guangdong,440000,待明确地区,Area not defined,0.0,1322,0,483,4,0,0,5,0,2020-02-17 13:13:39.175
四川省,Sichuan,510000,成都,Chengdu,510100.0,495,0,137,3,140,0,53,1,2020-02-17 13:12:37.938
四川省,Sichuan,510000,甘孜州,Garzê Tibetan Autonomous Prefecture,513300.0,495,0,137,3,57,0,3,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,达州,Dazhou,511700.0,495,0,137,3,38,0,6,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,南充,Nanchong,511300.0,495,0,137,3,35,0,9,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,巴中,Bazhong,511900.0,495,0,137,3,24,0,3,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,广安,Guang'an,511600.0,495,0,137,3,30,0,10,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,内江,Neijiang,511000.0,495,0,137,3,22,0,5,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,德阳,Deyang,510600.0,495,0,137,3,17,0,0,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,绵阳,Mianyang,510700.0,495,0,137,3,22,0,6,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,泸州,Luzhou,510500.0,495,0,137,3,19,0,3,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,遂宁,Suining,510900.0,495,0,137,3,17,0,4,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,凉山州,Liangshan Yi Autonomous Prefecture,513400.0,495,0,137,3,13,0,5,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,自贡,Zigong,510300.0,495,0,137,3,9,0,2,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,眉山,Meishan,511400.0,495,0,137,3,8,0,2,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,宜宾,Yibin,511500.0,495,0,137,3,11,0,6,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,雅安,Ya'an,511800.0,495,0,137,3,7,0,2,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,攀枝花,Panzhihua,510400.0,495,0,137,3,13,0,10,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,广元,Guangyuan,510800.0,495,0,137,3,6,0,3,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,乐山,Leshan,511100.0,495,0,137,3,3,0,2,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,资阳,Ziyang,512000.0,495,0,137,3,3,0,2,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,阿坝州,Ngawa Tibetan and Qiang Autonomous Prefecture,513200.0,495,0,137,3,1,0,1,0,2020-02-17 13:12:37.938
四川省,Sichuan,510000,待明确地区,Area not defined,0.0,495,0,137,3,0,0,0,2,2020-02-17 13:12:37.938
安徽省,Anhui,340000,蚌埠,Bengbu,340300.0,973,0,278,6,158,0,13,5,2020-02-17 13:07:31.627
安徽省,Anhui,340000,合肥,Hefei,340100.0,973,0,278,6,171,0,49,1,2020-02-17 13:07:31.627
安徽省,Anhui,340000,阜阳,Fuyang,341200.0,973,0,278,6,153,0,41,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,亳州,Bozhou,341600.0,973,0,278,6,108,0,35,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,安庆,Anqing,340800.0,973,0,278,6,83,0,34,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,六安,Lu'an,341500.0,973,0,278,6,68,0,21,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,宿州,Suzhou,341300.0,973,0,278,6,40,0,13,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,马鞍山,Ma'anshan,340500.0,973,0,278,6,36,0,12,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,芜湖,Wuhu,340200.0,973,0,278,6,31,0,13,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,铜陵,Tongling,340700.0,973,0,278,6,28,0,11,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,淮北,Huaibei,340600.0,973,0,278,6,27,0,10,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,淮南,Huainan,340400.0,973,0,278,6,25,0,8,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,池州,Chizhou,341700.0,973,0,278,6,17,0,6,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,黄山,Huangshan,341000.0,973,0,278,6,9,0,1,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,滁州,Chuzhou,341100.0,973,0,278,6,13,0,7,0,2020-02-17 13:07:31.627
安徽省,Anhui,340000,宣城,Xuancheng,341800.0,973,0,278,6,6,0,4,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,唐山,Tangshan,130200.0,301,0,111,3,51,0,9,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,沧州,Cangzhou,130900.0,301,0,111,3,47,0,18,2,2020-02-17 13:07:31.627
河北省,Hebei,130000,张家口,Zhangjiakou,130700.0,301,0,111,3,34,0,9,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,邯郸,Handan,130400.0,301,0,111,3,31,0,10,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,石家庄,Shijiazhuang,130100.0,301,0,111,3,28,0,9,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,廊坊,Langfang,131000.0,301,0,111,3,30,0,14,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,邢台,Xingtai,130500.0,301,0,111,3,23,0,10,1,2020-02-17 13:07:31.627
河北省,Hebei,130000,保定,Baoding,130600.0,301,0,111,3,32,0,21,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,秦皇岛,Qinhuangdao,130300.0,301,0,111,3,10,0,3,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,衡水,Hengshui,131100.0,301,0,111,3,8,0,4,0,2020-02-17 13:07:31.627
河北省,Hebei,130000,承德,Chengde,130800.0,301,0,111,3,7,0,4,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,外地来沪人员,People from other cities,-1.0,331,0,161,1,109,0,53,1,2020-02-17 13:07:31.627
上海市,Shanghai,310000,浦东新区,Pudong District,310115.0,331,0,161,1,59,0,31,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,宝山区,Baoshan District,310113.0,331,0,161,1,21,0,6,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,徐汇区,Xuhui District,310104.0,331,0,161,1,18,0,4,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,松江区,Songjiang District,310117.0,331,0,161,1,14,0,2,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,闵行区,Minhang District,310112.0,331,0,161,1,18,0,8,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,静安区,Jing'an District,310106.0,331,0,161,1,16,0,7,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,普陀区,Putuo District,310107.0,331,0,161,1,11,0,3,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,奉贤区,Fengxian District,310120.0,331,0,161,1,9,0,1,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,嘉定区,Jiading District,310114.0,331,0,161,1,9,0,2,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,长宁区,Changning District,310105.0,331,0,161,1,13,0,7,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,杨浦区,Yangpu District,310110.0,331,0,161,1,9,0,3,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,黄浦区,Huangpu District,310101.0,331,0,161,1,6,0,2,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,崇明区,Chongming District,310151.0,331,0,161,1,4,0,0,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,虹口区,Hongkou District,310109.0,331,0,161,1,7,0,4,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,金山区,Jinshan District,310116.0,331,0,161,1,3,0,2,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,青浦区,Qingpu District,310118.0,331,0,161,1,5,0,5,0,2020-02-17 13:07:31.627
上海市,Shanghai,310000,待明确地区,Area not defined,0.0,331,0,161,1,0,0,21,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,昆明,Kunming,530100.0,171,0,45,0,51,0,11,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,昭通,Zhaotong,530600.0,171,0,45,0,25,0,2,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,西双版纳,Xishuangbanna,532800.0,171,0,45,0,15,0,3,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,玉溪,Yuxi,530400.0,171,0,45,0,14,0,3,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,曲靖,Qujing,530300.0,171,0,45,0,13,0,5,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,大理州,Dali,0.0,171,0,45,0,13,0,6,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,保山,Baoshan,530500.0,171,0,45,0,9,0,2,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,红河州,Honghe,0.0,171,0,45,0,8,0,3,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,德宏州,Dehong,0.0,171,0,45,0,5,0,2,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,普洱,Pu'er,530800.0,171,0,45,0,4,0,1,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,楚雄州,Chuxiong,0.0,171,0,45,0,4,0,1,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,丽江,Lijiang,530700.0,171,0,45,0,7,0,5,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,文山州,Wenshan,0.0,171,0,45,0,2,0,0,0,2020-02-17 13:07:31.627
云南省,Yunnan,530000,临沧,Lincang,530900.0,171,0,45,0,1,0,1,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,三亚,Sanya,460200.0,163,0,52,4,54,0,16,1,2020-02-17 13:07:31.627
海南省,Hainan,460000,海口,Haikou,460100.0,163,0,52,4,34,0,9,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,儋州,Danzhou,460400.0,163,0,52,4,15,0,2,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,万宁,Wanning,469006.0,163,0,52,4,13,0,3,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,澄迈,Chengmai County,469023.0,163,0,52,4,9,0,1,1,2020-02-17 13:07:31.627
海南省,Hainan,460000,昌江,Changjiang Li Autonomous County,469026.0,163,0,52,4,7,0,0,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,琼海,Qionghai,469002.0,163,0,52,4,6,0,1,1,2020-02-17 13:07:31.627
海南省,Hainan,460000,陵水,Lingshui Li Autonomous County,469028.0,163,0,52,4,4,0,0,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,临高,Lingao County,469024.0,163,0,52,4,6,0,3,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,保亭,Baoting Li and Miao Autonomous County,469029.0,163,0,52,4,3,0,0,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,文昌,Wenchang,469005.0,163,0,52,4,3,0,1,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,乐东,Ledong Li Autonomous County,469027.0,163,0,52,4,2,0,0,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,定安,Ding'an County,469021.0,163,0,52,4,3,0,1,1,2020-02-17 13:07:31.627
海南省,Hainan,460000,东方,Dongfang,469007.0,163,0,52,4,3,0,2,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,琼中,Qiongzhong Li and Miao Autonomous County,469030.0,163,0,52,4,1,0,1,0,2020-02-17 13:07:31.627
海南省,Hainan,460000,待明确地区,Area not defined,0.0,163,0,52,4,0,0,12,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,遵义,Zunyi,520300.0,146,0,54,1,32,0,5,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,贵阳,Guiyang,520100.0,146,0,54,1,36,0,15,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,毕节,Bijie,520500.0,146,0,54,1,23,0,8,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,黔南州,Qiannan,522700.0,146,0,54,1,17,0,6,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,六盘水,Liupanshui,520200.0,146,0,54,1,10,0,3,1,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,黔东南州,Qiandongnan,522600.0,146,0,54,1,10,0,5,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,铜仁,Tongren,520600.0,146,0,54,1,10,0,7,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,安顺,Anshun,520400.0,146,0,54,1,4,0,1,0,2020-02-17 13:07:31.627
贵州省,Guizhou,520000,黔西南州,Qianxinan,522300.0,146,0,54,1,4,0,4,0,2020-02-17 13:07:31.627
广东省,Guangdong,440000,深圳,Shenzhen,440300.0,1322,0,481,4,415,0,131,2,2020-02-17 12:57:17.356
广东省,Guangdong,440000,广州,Guangzhou,440100.0,1322,0,481,4,339,0,131,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,东莞,Dongguan,441900.0,1322,0,481,4,89,0,15,1,2020-02-17 12:57:17.356
广东省,Guangdong,440000,佛山,Foshan,440600.0,1322,0,481,4,84,0,23,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,珠海,Zhuhai,440400.0,1322,0,481,4,97,0,41,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,惠州,Huizhou,441300.0,1322,0,481,4,58,0,26,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,中山,Zhongshan,442000.0,1322,0,481,4,66,0,39,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,江门,Jiangmen,440700.0,1322,0,481,4,23,0,3,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,汕头,Shantou,440500.0,1322,0,481,4,25,0,13,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,湛江,Zhanjiang,440800.0,1322,0,481,4,22,0,11,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,茂名,Maoming,440900.0,1322,0,481,4,14,0,3,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,梅州,Meizhou,441400.0,1322,0,481,4,16,0,7,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,肇庆,Zhaoqing,441200.0,1322,0,481,4,17,0,8,1,2020-02-17 12:57:17.356
广东省,Guangdong,440000,阳江,Yangjiang,441700.0,1322,0,481,4,13,0,7,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,韶关,Shaoguan,440200.0,1322,0,481,4,10,0,4,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,清远,Qingyuan,441800.0,1322,0,481,4,12,0,7,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,揭阳,Jieyang,445200.0,1322,0,481,4,8,0,4,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,汕尾,Shanwei,441500.0,1322,0,481,4,5,0,1,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,潮州,Chaozhou,445100.0,1322,0,481,4,5,0,1,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,河源,Heyuan,441600.0,1322,0,481,4,4,0,1,0,2020-02-17 12:57:17.356
广东省,Guangdong,440000,待明确地区,Area not defined,0.0,1322,0,481,4,0,0,5,0,2020-02-17 12:57:17.356
河南省,Henan,410000,信阳,Xinyang,411500.0,1246,0,480,16,262,0,84,2,2020-02-17 12:57:17.356
河南省,Henan,410000,南阳,Nanyang,411300.0,1246,0,480,16,154,0,57,2,2020-02-17 12:57:17.356
河南省,Henan,410000,郑州,Zhengzhou,410100.0,1246,0,480,16,151,0,72,0,2020-02-17 12:57:17.356
河南省,Henan,410000,驻马店,Zhumadian,411700.0,1246,0,480,16,138,0,72,0,2020-02-17 12:57:17.356
河南省,Henan,410000,周口,Zhoukou,411600.0,1246,0,480,16,75,0,29,0,2020-02-17 12:57:17.356
河南省,Henan,410000,商丘,Shangqiu,411400.0,1246,0,480,16,91,0,46,3,2020-02-17 12:57:17.356
河南省,Henan,410000,新乡,Xinxiang,410700.0,1246,0,480,16,57,0,16,2,2020-02-17 12:57:17.356
河南省,Henan,410000,平顶山,Pingdingshan,410400.0,1246,0,480,16,58,0,24,1,2020-02-17 12:57:17.356
河南省,Henan,410000,安阳,Anyang,410500.0,1246,0,480,16,51,0,20,0,2020-02-17 12:57:17.356
河南省,Henan,410000,许昌,Xuchang,411000.0,1246,0,480,16,38,0,11,0,2020-02-17 12:57:17.356
河南省,Henan,410000,焦作,Jiaozuo,410800.0,1246,0,480,16,32,0,7,1,2020-02-17 12:57:17.356
河南省,Henan,410000,漯河,Luohe,411100.0,1246,0,480,16,34,0,12,0,2020-02-17 12:57:17.356
河南省,Henan,410000,洛阳,Luoyang,410300.0,1246,0,480,16,31,0,11,0,2020-02-17 12:57:17.356
河南省,Henan,410000,开封,Kaifeng,410200.0,1246,0,480,16,26,0,8,0,2020-02-17 12:57:17.356
河南省,Henan,410000,濮阳,Puyang,410900.0,1246,0,480,16,17,0,2,0,2020-02-17 12:57:17.356
河南省,Henan,410000,鹤壁,Hebi,410600.0,1246,0,480,16,19,0,5,0,2020-02-17 12:57:17.356
河南省,Henan,410000,济源,Jiyuan,419001.0,1246,0,480,16,5,0,0,0,2020-02-17 12:57:17.356
河南省,Henan,410000,三门峡,Sanmenxia,411200.0,1246,0,480,16,7,0,4,0,2020-02-17 12:57:17.356
河南省,Henan,410000,待明确地区,Area not defined,0.0,1246,0,480,16,0,0,0,5,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,温州,Wenzhou,330300.0,1171,0,471,0,503,0,182,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,宁波,Ningbo,330200.0,1171,0,471,0,156,0,62,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,杭州,Hangzhou,330100.0,1171,0,471,0,168,0,81,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,台州,Taizhou,331000.0,1171,0,471,0,146,0,63,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,嘉兴,Jiaxing,330400.0,1171,0,471,0,43,0,11,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,金华,Jinhua,330700.0,1171,0,471,0,55,0,25,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,绍兴,Shaoxing,330600.0,1171,0,471,0,42,0,18,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,衢州,Quzhou,330800.0,1171,0,471,0,21,0,9,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,丽水,Lishui,331100.0,1171,0,471,0,17,0,11,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,湖州,Huzhou,330500.0,1171,0,471,0,10,0,4,0,2020-02-17 12:57:17.356
浙江省,Zhejiang,330000,舟山,Zhoushan,330900.0,1171,0,471,0,10,0,5,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,长沙,Changsha,430100.0,1006,0,479,3,241,0,92,1,2020-02-17 12:57:17.356
湖南省,Hunan,430000,岳阳,Yueyang,430600.0,1006,0,479,3,154,0,54,1,2020-02-17 12:57:17.356
湖南省,Hunan,430000,常德,Changde,430700.0,1006,0,479,3,79,0,31,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,株洲,Zhuzhou,430200.0,1006,0,479,3,78,0,33,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,娄底,Loudi,431300.0,1006,0,479,3,76,0,35,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,邵阳,Shaoyang,430500.0,1006,0,479,3,101,0,64,1,2020-02-17 12:57:17.356
湖南省,Hunan,430000,益阳,Yiyang,430900.0,1006,0,479,3,59,0,30,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,衡阳,Hengyang,430400.0,1006,0,479,3,48,0,28,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,湘潭,Xiangtan,430300.0,1006,0,479,3,35,0,15,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,永州,Yongzhou,431100.0,1006,0,479,3,43,0,28,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,郴州,Chenzhou,431000.0,1006,0,479,3,39,0,26,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,怀化,Huaihua,431200.0,1006,0,479,3,40,0,32,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,湘西自治州,Xiangxi,433100.0,1006,0,479,3,8,0,6,0,2020-02-17 12:57:17.356
湖南省,Hunan,430000,张家界,Zhangjiajie,430800.0,1006,0,479,3,5,0,5,0,2020-02-17 12:57:17.356
湖北省,Hubei,420000,武汉,Wuhan,420100.0,58182,0,6642,1696,41152,0,3459,1309,2020-02-17 12:34:43.089
湖北省,Hubei,420000,孝感,Xiaogan,420900.0,58182,0,6642,1696,3279,0,449,70,2020-02-17 12:34:43.089
湖北省,Hubei,420000,黄冈,Huanggang,421100.0,58182,0,6642,1696,2831,0,838,78,2020-02-17 12:34:43.089
湖北省,Hubei,420000,荆州,Jingzhou,421000.0,58182,0,6642,1696,1501,0,305,37,2020-02-17 12:34:43.089
湖北省,Hubei,420000,随州,Suizhou,421300.0,58182,0,6642,1696,1267,0,140,24,2020-02-17 12:34:43.089
湖北省,Hubei,420000,鄂州,Ezhou,420700.0,58182,0,6642,1696,1274,0,244,35,2020-02-17 12:34:43.089
湖北省,Hubei,420000,襄阳,Xiangyang,420600.0,58182,0,6642,1696,1155,0,151,20,2020-02-17 12:34:43.089
湖北省,Hubei,420000,黄石,Huangshi,420200.0,58182,0,6642,1696,983,0,206,15,2020-02-17 12:34:43.089
湖北省,Hubei,420000,荆门,Jingmen,420800.0,58182,0,6642,1696,915,0,132,33,2020-02-17 12:34:43.089
湖北省,Hubei,420000,宜昌,Yichang,420500.0,58182,0,6642,1696,895,0,156,24,2020-02-17 12:34:43.089
湖北省,Hubei,420000,咸宁,Xianning,421200.0,58182,0,6642,1696,861,0,181,10,2020-02-17 12:34:43.089
湖北省,Hubei,420000,十堰,Shiyan,420300.0,58182,0,6642,1696,612,0,126,2,2020-02-17 12:34:43.089
湖北省,Hubei,420000,天门,Tianmen,429006.0,58182,0,6642,1696,485,0,39,10,2020-02-17 12:34:43.089
湖北省,Hubei,420000,仙桃,Xiantao,429004.0,58182,0,6642,1696,531,0,107,19,2020-02-17 12:34:43.089
湖北省,Hubei,420000,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,58182,0,6642,1696,249,0,81,4,2020-02-17 12:34:43.089
湖北省,Hubei,420000,潜江,Qianjiang,429005.0,58182,0,6642,1696,182,0,18,6,2020-02-17 12:34:43.089
