provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
上海市,外地来沪人员,169,0,10,1,73,0,5,1,2020-02-01 14:05:29.264
上海市,浦东新区,169,0,10,1,32,0,0,0,2020-02-01 14:05:29.264
上海市,静安区,169,0,10,1,8,0,0,0,2020-02-01 14:05:29.264
上海市,宝山区,169,0,10,1,8,0,0,0,2020-02-01 14:05:29.264
上海市,闵行区,169,0,10,1,7,0,0,0,2020-02-01 14:05:29.264
上海市,长宁区,169,0,10,1,7,0,0,0,2020-02-01 14:05:29.264
上海市,徐汇区,169,0,10,1,7,0,0,0,2020-02-01 14:05:29.264
上海市,虹口区,169,0,10,1,5,0,0,0,2020-02-01 14:05:29.264
上海市,黄浦区,169,0,10,1,5,0,0,0,2020-02-01 14:05:29.264
上海市,奉贤区,169,0,10,1,5,0,0,0,2020-02-01 14:05:29.264
上海市,松江区,169,0,10,1,3,0,0,0,2020-02-01 14:05:29.264
上海市,青浦区,169,0,10,1,2,0,0,0,2020-02-01 14:05:29.264
上海市,杨浦区,169,0,10,1,2,0,0,0,2020-02-01 14:05:29.264
上海市,嘉定区,169,0,10,1,2,0,0,0,2020-02-01 14:05:29.264
上海市,普陀区,169,0,10,1,2,0,0,0,2020-02-01 14:05:29.264
上海市,金山区,169,0,10,1,1,0,0,0,2020-02-01 14:05:29.264
上海市,未知地区,169,0,10,1,0,0,5,0,2020-02-01 14:05:29.264
上海市,外地来沪人员,169,0,10,1,73,0,5,1,2020-02-01 14:02:22.706
上海市,浦东新区,169,0,10,1,32,0,0,0,2020-02-01 14:02:22.706
上海市,静安区,169,0,10,1,8,0,0,0,2020-02-01 14:02:22.706
上海市,宝山区,169,0,10,1,8,0,0,0,2020-02-01 14:02:22.706
上海市,闵行区,169,0,10,1,7,0,0,0,2020-02-01 14:02:22.706
上海市,长宁区,169,0,10,1,7,0,0,0,2020-02-01 14:02:22.706
上海市,徐汇区,169,0,10,1,7,0,0,0,2020-02-01 14:02:22.706
上海市,虹口区,169,0,10,1,5,0,0,0,2020-02-01 14:02:22.706
上海市,黄浦区,169,0,10,1,5,0,0,0,2020-02-01 14:02:22.706
上海市,奉贤区,169,0,10,1,5,0,0,0,2020-02-01 14:02:22.706
上海市,松江区,169,0,10,1,3,0,0,0,2020-02-01 14:02:22.706
上海市,青浦区,169,0,10,1,2,0,0,0,2020-02-01 14:02:22.706
上海市,杨浦区,169,0,10,1,2,0,0,0,2020-02-01 14:02:22.706
上海市,嘉定区,169,0,10,1,2,0,0,0,2020-02-01 14:02:22.706
上海市,普陀区,169,0,10,1,2,0,0,0,2020-02-01 14:02:22.706
上海市,金山区,169,0,10,1,1,0,0,0,2020-02-01 14:02:22.706
上海市,未知地区,169,0,10,1,0,0,4,0,2020-02-01 14:02:22.706
上海市,外地来沪人员,169,0,10,1,68,0,5,1,2020-02-01 14:01:12.718
上海市,浦东新区,169,0,10,1,32,0,0,0,2020-02-01 14:01:12.718
上海市,静安区,169,0,10,1,8,0,0,0,2020-02-01 14:01:12.718
上海市,闵行区,169,0,10,1,7,0,0,0,2020-02-01 14:01:12.718
上海市,长宁区,169,0,10,1,7,0,0,0,2020-02-01 14:01:12.718
上海市,徐汇区,169,0,10,1,5,0,0,0,2020-02-01 14:01:12.718
上海市,虹口区,169,0,10,1,5,0,0,0,2020-02-01 14:01:12.718
上海市,黄浦区,169,0,10,1,5,0,0,0,2020-02-01 14:01:12.718
上海市,宝山区,169,0,10,1,5,0,0,0,2020-02-01 14:01:12.718
上海市,奉贤区,169,0,10,1,5,0,0,0,2020-02-01 14:01:12.718
上海市,松江区,169,0,10,1,3,0,0,0,2020-02-01 14:01:12.718
上海市,青浦区,169,0,10,1,2,0,0,0,2020-02-01 14:01:12.718
上海市,杨浦区,169,0,10,1,2,0,0,0,2020-02-01 14:01:12.718
上海市,嘉定区,169,0,10,1,2,0,0,0,2020-02-01 14:01:12.718
上海市,普陀区,169,0,10,1,2,0,0,0,2020-02-01 14:01:12.718
上海市,金山区,169,0,10,1,1,0,0,0,2020-02-01 14:01:12.718
上海市,未知地区,169,0,10,1,0,0,4,0,2020-02-01 14:01:12.718
天津市,河北区,37,0,0,0,9,0,0,0,2020-02-01 13:40:03.708
天津市,河东区,37,0,0,0,6,0,0,0,2020-02-01 13:40:03.708
天津市,外地来津人员,37,0,0,0,4,0,0,0,2020-02-01 13:40:03.708
天津市,河西区,37,0,0,0,3,0,0,0,2020-02-01 13:40:03.708
天津市,和平区,37,0,0,0,3,0,0,0,2020-02-01 13:40:03.708
天津市,宝坻区,37,0,0,0,3,0,0,0,2020-02-01 13:40:03.708
天津市,西青区,37,0,0,0,2,0,0,0,2020-02-01 13:40:03.708
天津市,滨海新区,37,0,0,0,2,0,0,0,2020-02-01 13:40:03.708
天津市,南开区,37,0,0,0,2,0,0,0,2020-02-01 13:40:03.708
天津市,红桥区,37,0,0,0,2,0,0,0,2020-02-01 13:40:03.708
天津市,宁河区,37,0,0,0,1,0,0,0,2020-02-01 13:40:03.708
天津市,河北区,37,0,0,0,9,0,0,0,2020-02-01 13:39:01.725
天津市,河东区,37,0,0,0,5,0,0,0,2020-02-01 13:39:01.725
天津市,外地来津人员,37,0,0,0,4,0,0,0,2020-02-01 13:39:01.725
天津市,河西区,37,0,0,0,3,0,0,0,2020-02-01 13:39:01.725
天津市,和平区,37,0,0,0,3,0,0,0,2020-02-01 13:39:01.725
天津市,西青区,37,0,0,0,2,0,0,0,2020-02-01 13:39:01.725
天津市,滨海新区,37,0,0,0,2,0,0,0,2020-02-01 13:39:01.725
天津市,南开区,37,0,0,0,2,0,0,0,2020-02-01 13:39:01.725
天津市,红桥区,37,0,0,0,2,0,0,0,2020-02-01 13:39:01.725
天津市,宁河区,37,0,0,0,1,0,0,0,2020-02-01 13:39:01.725
天津市,宝坻区,37,0,0,0,1,0,0,0,2020-02-01 13:39:01.725
海南省,三亚,60,0,1,1,15,0,1,0,2020-02-01 13:21:04.249
海南省,海口,60,0,1,1,11,0,0,0,2020-02-01 13:21:04.249
海南省,万宁,60,0,1,1,8,0,0,0,2020-02-01 13:21:04.249
海南省,儋州,60,0,1,1,6,0,0,0,2020-02-01 13:21:04.249
海南省,琼海市,60,0,1,1,5,0,0,0,2020-02-01 13:21:04.249
海南省,陵水县,60,0,1,1,5,0,0,0,2020-02-01 13:21:04.249
海南省,临高县,60,0,1,1,3,0,0,0,2020-02-01 13:21:04.249
海南省,澄迈县,60,0,1,1,2,0,0,1,2020-02-01 13:21:04.249
海南省,东方市,60,0,1,1,1,0,0,0,2020-02-01 13:21:04.249
海南省,琼中县,60,0,1,1,1,0,0,0,2020-02-01 13:21:04.249
海南省,定安,60,0,1,1,1,0,0,0,2020-02-01 13:21:04.249
海南省,昌江,60,0,1,1,1,0,0,0,2020-02-01 13:21:04.249
海南省,乐东,60,0,1,1,1,0,0,0,2020-02-01 13:21:04.249
四川省,成都,207,0,3,1,72,0,3,1,2020-02-01 12:38:28.132
四川省,广安,207,0,3,1,16,0,0,0,2020-02-01 12:38:28.132
四川省,南充,207,0,3,1,16,0,0,0,2020-02-01 12:38:28.132
四川省,绵阳,207,0,3,1,12,0,0,0,2020-02-01 12:38:28.132
四川省,内江,207,0,3,1,10,0,0,0,2020-02-01 12:38:28.132
四川省,达州,207,0,3,1,9,0,0,0,2020-02-01 12:38:28.132
四川省,自贡,207,0,3,1,9,0,0,0,2020-02-01 12:38:28.132
四川省,巴中,207,0,3,1,8,0,0,0,2020-02-01 12:38:28.132
四川省,德阳,207,0,3,1,7,0,0,0,2020-02-01 12:38:28.132
四川省,宜宾,207,0,3,1,7,0,0,0,2020-02-01 12:38:28.132
四川省,攀枝花,207,0,3,1,7,0,0,0,2020-02-01 12:38:28.132
四川省,遂宁,207,0,3,1,5,0,0,0,2020-02-01 12:38:28.132
四川省,雅安,207,0,3,1,5,0,0,0,2020-02-01 12:38:28.132
四川省,泸州,207,0,3,1,5,0,0,0,2020-02-01 12:38:28.132
四川省,甘孜州,207,0,3,1,5,0,0,0,2020-02-01 12:38:28.132
四川省,凉山州,207,0,3,1,5,0,0,0,2020-02-01 12:38:28.132
四川省,乐山,207,0,3,1,2,0,0,0,2020-02-01 12:38:28.132
四川省,眉山,207,0,3,1,2,0,0,0,2020-02-01 12:38:28.132
四川省,资阳,207,0,3,1,2,0,0,0,2020-02-01 12:38:28.132
四川省,广元,207,0,3,1,2,0,0,0,2020-02-01 12:38:28.132
四川省,阿坝州,207,0,3,1,1,0,0,0,2020-02-01 12:38:28.132
云南省,昆明,91,0,1,0,30,0,0,0,2020-02-01 12:12:35.154
云南省,西双版纳,91,0,1,0,12,0,0,0,2020-02-01 12:12:35.154
云南省,玉溪,91,0,1,0,7,0,0,0,2020-02-01 12:12:35.154
云南省,保山,91,0,1,0,7,0,0,0,2020-02-01 12:12:35.154
云南省,丽江,91,0,1,0,6,0,0,0,2020-02-01 12:12:35.154
云南省,大理,91,0,1,0,6,0,0,0,2020-02-01 12:12:35.154
云南省,昭通,91,0,1,0,6,0,0,0,2020-02-01 12:12:35.154
云南省,曲靖,91,0,1,0,5,0,0,0,2020-02-01 12:12:35.154
云南省,红河,91,0,1,0,4,0,1,0,2020-02-01 12:12:35.154
云南省,普洱,91,0,1,0,4,0,0,0,2020-02-01 12:12:35.154
云南省,德宏,91,0,1,0,3,0,0,0,2020-02-01 12:12:35.154
云南省,临沧,91,0,1,0,1,0,0,0,2020-02-01 12:12:35.154
云南省,昆明,91,0,1,0,30,0,1,0,2020-02-01 12:07:22.025
云南省,西双版纳,91,0,1,0,12,0,0,0,2020-02-01 12:07:22.025
云南省,玉溪,91,0,1,0,7,0,0,0,2020-02-01 12:07:22.025
云南省,保山,91,0,1,0,7,0,0,0,2020-02-01 12:07:22.025
云南省,丽江,91,0,1,0,6,0,0,0,2020-02-01 12:07:22.025
云南省,大理,91,0,1,0,6,0,0,0,2020-02-01 12:07:22.025
云南省,昭通,91,0,1,0,6,0,0,0,2020-02-01 12:07:22.025
云南省,曲靖,91,0,1,0,5,0,0,0,2020-02-01 12:07:22.025
云南省,红河,91,0,1,0,4,0,0,0,2020-02-01 12:07:22.025
云南省,普洱,91,0,1,0,4,0,0,0,2020-02-01 12:07:22.025
云南省,德宏,91,0,1,0,3,0,0,0,2020-02-01 12:07:22.025
云南省,临沧,91,0,1,0,1,0,0,0,2020-02-01 12:07:22.025
北京市,海淀区,156,0,5,1,35,0,0,0,2020-02-01 12:05:17.204
北京市,朝阳区,156,0,5,1,27,0,0,0,2020-02-01 12:05:17.204
北京市,大兴区,156,0,5,1,19,0,2,0,2020-02-01 12:05:17.204
北京市,西城区,156,0,5,1,17,0,0,0,2020-02-01 12:05:17.204
北京市,通州区,156,0,5,1,13,0,0,0,2020-02-01 12:05:17.204
北京市,丰台区,156,0,5,1,12,0,0,0,2020-02-01 12:05:17.204
北京市,昌平区,156,0,5,1,12,0,0,0,2020-02-01 12:05:17.204
北京市,外地来京人员,156,0,5,1,11,0,2,0,2020-02-01 12:05:17.204
北京市,石景山区,156,0,5,1,3,0,0,0,2020-02-01 12:05:17.204
北京市,东城区,156,0,5,1,3,0,0,0,2020-02-01 12:05:17.204
北京市,顺义区,156,0,5,1,2,0,0,0,2020-02-01 12:05:17.204
北京市,门头沟区,156,0,5,1,1,0,0,0,2020-02-01 12:05:17.204
北京市,怀柔区,156,0,5,1,1,0,0,1,2020-02-01 12:05:17.204
北京市,海淀区,156,0,4,1,35,0,0,0,2020-02-01 12:04:06.421
北京市,朝阳区,156,0,4,1,27,0,0,0,2020-02-01 12:04:06.421
北京市,大兴区,156,0,4,1,19,0,2,0,2020-02-01 12:04:06.421
北京市,西城区,156,0,4,1,17,0,0,0,2020-02-01 12:04:06.421
北京市,通州区,156,0,4,1,13,0,0,0,2020-02-01 12:04:06.421
北京市,丰台区,156,0,4,1,12,0,0,0,2020-02-01 12:04:06.421
北京市,昌平区,156,0,4,1,12,0,0,0,2020-02-01 12:04:06.421
北京市,外地来京人员,156,0,4,1,11,0,2,0,2020-02-01 12:04:06.421
北京市,石景山区,156,0,4,1,3,0,0,0,2020-02-01 12:04:06.421
北京市,东城区,156,0,4,1,3,0,0,0,2020-02-01 12:04:06.421
北京市,顺义区,156,0,4,1,2,0,0,0,2020-02-01 12:04:06.421
北京市,门头沟区,156,0,4,1,1,0,0,0,2020-02-01 12:04:06.421
北京市,怀柔区,156,0,4,1,1,0,0,1,2020-02-01 12:04:06.421
海南省,三亚,57,0,1,1,15,0,1,0,2020-02-01 12:00:59.663
海南省,海口,57,0,1,1,11,0,0,0,2020-02-01 12:00:59.663
海南省,万宁,57,0,1,1,8,0,0,0,2020-02-01 12:00:59.663
海南省,儋州,57,0,1,1,6,0,0,0,2020-02-01 12:00:59.663
海南省,琼海市,57,0,1,1,4,0,0,0,2020-02-01 12:00:59.663
海南省,临高县,57,0,1,1,3,0,0,0,2020-02-01 12:00:59.663
海南省,陵水县,57,0,1,1,3,0,0,0,2020-02-01 12:00:59.663
海南省,澄迈县,57,0,1,1,2,0,0,1,2020-02-01 12:00:59.663
海南省,东方市,57,0,1,1,1,0,0,0,2020-02-01 12:00:59.663
海南省,琼中县,57,0,1,1,1,0,0,0,2020-02-01 12:00:59.663
海南省,定安,57,0,1,1,1,0,0,0,2020-02-01 12:00:59.663
海南省,昌江,57,0,1,1,1,0,0,0,2020-02-01 12:00:59.663
海南省,乐东,57,0,1,1,1,0,0,0,2020-02-01 12:00:59.663
海南省,三亚,57,0,1,1,15,0,1,0,2020-02-01 11:49:31.363
海南省,海口,57,0,1,1,11,0,0,0,2020-02-01 11:49:31.363
海南省,万宁,57,0,1,1,8,0,0,0,2020-02-01 11:49:31.363
海南省,儋州,57,0,1,1,6,0,0,0,2020-02-01 11:49:31.363
海南省,琼海市,57,0,1,1,4,0,0,0,2020-02-01 11:49:31.363
海南省,临高县,57,0,1,1,3,0,0,1,2020-02-01 11:49:31.363
海南省,陵水县,57,0,1,1,3,0,0,0,2020-02-01 11:49:31.363
海南省,澄迈县,57,0,1,1,2,0,0,1,2020-02-01 11:49:31.363
海南省,东方市,57,0,1,1,1,0,0,0,2020-02-01 11:49:31.363
海南省,琼中县,57,0,1,1,1,0,0,0,2020-02-01 11:49:31.363
海南省,定安,57,0,1,1,1,0,0,0,2020-02-01 11:49:31.363
海南省,昌江,57,0,1,1,1,0,0,0,2020-02-01 11:49:31.363
海南省,乐东,57,0,1,1,1,0,0,0,2020-02-01 11:49:31.363
湖南省,长沙,389,0,4,0,86,0,1,0,2020-02-01 11:44:20.855
湖南省,岳阳,389,0,4,0,45,0,0,0,2020-02-01 11:44:20.855
湖南省,邵阳,389,0,4,0,41,0,0,0,2020-02-01 11:44:20.855
湖南省,常德,389,0,4,0,39,0,0,0,2020-02-01 11:44:20.855
湖南省,怀化,389,0,4,0,28,0,1,0,2020-02-01 11:44:20.855
湖南省,娄底,389,0,4,0,26,0,0,0,2020-02-01 11:44:20.855
湖南省,衡阳,389,0,4,0,26,0,0,0,2020-02-01 11:44:20.855
湖南省,益阳,389,0,4,0,24,0,0,0,2020-02-01 11:44:20.855
湖南省,株洲,389,0,4,0,22,0,0,0,2020-02-01 11:44:20.855
湖南省,永州,389,0,4,0,18,0,0,0,2020-02-01 11:44:20.855
湖南省,湘潭,389,0,4,0,13,0,0,0,2020-02-01 11:44:20.855
湖南省,郴州,389,0,4,0,13,0,1,0,2020-02-01 11:44:20.855
湖南省,湘西自治州,389,0,4,0,6,0,0,0,2020-02-01 11:44:20.855
湖南省,张家界,389,0,4,0,2,0,0,0,2020-02-01 11:44:20.855
江苏省,苏州,202,0,5,0,34,0,2,0,2020-02-01 11:44:20.855
江苏省,南京,202,0,5,0,28,0,2,0,2020-02-01 11:44:20.855
江苏省,徐州,202,0,5,0,23,0,0,0,2020-02-01 11:44:20.855
江苏省,泰州,202,0,5,0,17,0,0,0,2020-02-01 11:44:20.855
江苏省,常州,202,0,5,0,14,0,0,0,2020-02-01 11:44:20.855
江苏省,连云港,202,0,5,0,13,0,1,0,2020-02-01 11:44:20.855
江苏省,无锡,202,0,5,0,13,0,0,0,2020-02-01 11:44:20.855
江苏省,扬州,202,0,5,0,13,0,0,0,2020-02-01 11:44:20.855
江苏省,盐城,202,0,5,0,13,0,0,0,2020-02-01 11:44:20.855
江苏省,南通,202,0,5,0,12,0,0,0,2020-02-01 11:44:20.855
江苏省,淮安,202,0,5,0,12,0,0,0,2020-02-01 11:44:20.855
江苏省,宿迁,202,0,5,0,8,0,0,0,2020-02-01 11:44:20.855
江苏省,镇江,202,0,5,0,2,0,0,0,2020-02-01 11:44:20.855
福建省,福州,144,0,0,0,39,0,0,0,2020-02-01 11:34:56.372
福建省,莆田,144,0,0,0,25,0,0,0,2020-02-01 11:34:56.372
福建省,泉州,144,0,0,0,24,0,0,0,2020-02-01 11:34:56.372
福建省,厦门,144,0,0,0,17,0,0,0,2020-02-01 11:34:56.372
福建省,漳州,144,0,0,0,11,0,0,0,2020-02-01 11:34:56.372
福建省,三明,144,0,0,0,10,0,0,0,2020-02-01 11:34:56.372
福建省,宁德,144,0,0,0,9,0,0,0,2020-02-01 11:34:56.372
福建省,南平,144,0,0,0,8,0,0,0,2020-02-01 11:34:56.372
福建省,龙岩,144,0,0,0,1,0,0,0,2020-02-01 11:34:56.372
青海省,西宁市,9,0,0,0,9,0,0,0,2020-02-01 11:20:15.603
内蒙古自治区,鄂尔多斯,23,0,1,0,5,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,包头,23,0,1,0,3,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,巴彦淖尔,23,0,1,0,3,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,呼和浩特,23,0,1,0,2,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,呼伦贝尔,23,0,1,0,2,0,1,0,2020-02-01 11:18:10.536
内蒙古自治区,锡林郭勒盟,23,0,1,0,2,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,赤峰,23,0,1,0,2,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,乌兰察布,23,0,1,0,2,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,兴安盟,23,0,1,0,1,0,0,0,2020-02-01 11:18:10.536
内蒙古自治区,通辽,23,0,1,0,1,0,0,0,2020-02-01 11:18:10.536
新疆维吾尔自治区,乌鲁木齐,18,0,0,0,8,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,伊犁州,18,0,0,0,5,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,吐鲁番,18,0,0,0,1,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,第七师,18,0,0,0,1,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,第八师,18,0,0,0,1,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,阿克苏,18,0,0,0,1,0,0,0,2020-02-01 11:12:59.166
新疆维吾尔自治区,第九师,18,0,0,0,1,0,0,0,2020-02-01 11:12:59.166
湖北省,武汉,7153,0,166,249,3215,0,106,192,2020-02-01 11:04:45.673
湖北省,黄冈,7153,0,166,249,726,0,17,14,2020-02-01 11:04:45.673
湖北省,孝感,7153,0,166,249,628,0,2,12,2020-02-01 11:04:45.673
湖北省,襄阳,7153,0,166,249,347,0,0,0,2020-02-01 11:04:45.673
湖北省,随州,7153,0,166,249,304,0,0,1,2020-02-01 11:04:45.673
湖北省,荆州,7153,0,166,249,287,0,1,4,2020-02-01 11:04:45.673
湖北省,宜昌,7153,0,166,249,276,0,0,1,2020-02-01 11:04:45.673
湖北省,荆门,7153,0,166,249,251,0,1,5,2020-02-01 11:04:45.673
湖北省,鄂州,7153,0,166,249,227,0,0,9,2020-02-01 11:04:45.673
湖北省,黄石,7153,0,166,249,209,0,0,2,2020-02-01 11:04:45.673
湖北省,咸宁,7153,0,166,249,206,0,1,0,2020-02-01 11:04:45.673
湖北省,十堰,7153,0,166,249,177,0,0,0,2020-02-01 11:04:45.673
湖北省,仙桃,7153,0,166,249,97,0,0,1,2020-02-01 11:04:45.673
湖北省,恩施,7153,0,166,249,87,0,0,0,2020-02-01 11:04:45.673
湖北省,天门,7153,0,166,249,82,0,0,7,2020-02-01 11:04:45.673
湖北省,潜江,7153,0,166,249,27,0,0,1,2020-02-01 11:04:45.673
湖北省,神农架林区,7153,0,166,249,7,0,2,0,2020-02-01 11:04:45.673
江苏省,苏州,202,0,8,0,34,0,2,0,2020-02-01 11:01:34.632
江苏省,南京,202,0,8,0,28,0,2,0,2020-02-01 11:01:34.632
江苏省,徐州,202,0,8,0,23,0,0,0,2020-02-01 11:01:34.632
江苏省,泰州,202,0,8,0,17,0,0,0,2020-02-01 11:01:34.632
江苏省,常州,202,0,8,0,14,0,0,0,2020-02-01 11:01:34.632
江苏省,连云港,202,0,8,0,13,0,1,0,2020-02-01 11:01:34.632
江苏省,无锡,202,0,8,0,13,0,0,0,2020-02-01 11:01:34.632
江苏省,扬州,202,0,8,0,13,0,0,0,2020-02-01 11:01:34.632
江苏省,盐城,202,0,8,0,13,0,0,0,2020-02-01 11:01:34.632
江苏省,南通,202,0,8,0,12,0,0,0,2020-02-01 11:01:34.632
江苏省,淮安,202,0,8,0,12,0,0,0,2020-02-01 11:01:34.632
江苏省,宿迁,202,0,8,0,8,0,0,0,2020-02-01 11:01:34.632
江苏省,镇江,202,0,8,0,2,0,0,0,2020-02-01 11:01:34.632
湖北省,武汉,7153,0,166,249,3215,0,106,192,2020-02-01 10:58:29.189
湖北省,黄冈,7153,0,166,249,726,0,17,14,2020-02-01 10:58:29.189
湖北省,孝感,7153,0,166,249,628,0,2,12,2020-02-01 10:58:29.189
湖北省,襄阳,7153,0,166,249,347,0,0,0,2020-02-01 10:58:29.189
湖北省,随州,7153,0,166,249,304,0,0,1,2020-02-01 10:58:29.189
湖北省,荆州,7153,0,166,249,287,0,0,4,2020-02-01 10:58:29.189
湖北省,宜昌,7153,0,166,249,276,0,0,1,2020-02-01 10:58:29.189
湖北省,荆门,7153,0,166,249,251,0,1,5,2020-02-01 10:58:29.189
湖北省,鄂州,7153,0,166,249,227,0,0,9,2020-02-01 10:58:29.189
湖北省,黄石,7153,0,166,249,209,0,0,2,2020-02-01 10:58:29.189
湖北省,咸宁,7153,0,166,249,206,0,1,0,2020-02-01 10:58:29.189
湖北省,十堰,7153,0,166,249,177,0,0,0,2020-02-01 10:58:29.189
湖北省,仙桃,7153,0,166,249,97,0,0,1,2020-02-01 10:58:29.189
湖北省,恩施,7153,0,166,249,87,0,0,0,2020-02-01 10:58:29.189
湖北省,天门,7153,0,166,249,82,0,0,7,2020-02-01 10:58:29.189
湖北省,潜江,7153,0,166,249,27,0,0,1,2020-02-01 10:58:29.189
湖北省,神农架林区,7153,0,166,249,7,0,2,0,2020-02-01 10:58:29.189
陕西省,西安,101,0,0,0,39,0,0,0,2020-02-01 10:53:11.098
陕西省,安康,101,0,0,0,14,0,0,0,2020-02-01 10:53:11.098
陕西省,汉中,101,0,0,0,13,0,0,0,2020-02-01 10:53:11.098
陕西省,咸阳,101,0,0,0,8,0,0,0,2020-02-01 10:53:11.098
陕西省,延安,101,0,0,0,7,0,0,0,2020-02-01 10:53:11.098
陕西省,宝鸡,101,0,0,0,6,0,0,0,2020-02-01 10:53:11.098
陕西省,铜川,101,0,0,0,5,0,0,0,2020-02-01 10:53:11.098
陕西省,渭南,101,0,0,0,5,0,0,0,2020-02-01 10:53:11.098
陕西省,商洛,101,0,0,0,2,0,0,0,2020-02-01 10:53:11.098
陕西省,榆林,101,0,0,0,1,0,0,0,2020-02-01 10:53:11.098
陕西省,韩城,101,0,0,0,1,0,0,0,2020-02-01 10:53:11.098
湖北省,武汉,7153,0,166,249,3215,0,106,192,2020-02-01 10:36:20.627
湖北省,黄冈,7153,0,166,249,726,0,17,14,2020-02-01 10:36:20.627
湖北省,孝感,7153,0,166,249,628,0,2,12,2020-02-01 10:36:20.627
湖北省,襄阳,7153,0,166,249,347,0,0,0,2020-02-01 10:36:20.627
湖北省,随州,7153,0,166,249,304,0,0,1,2020-02-01 10:36:20.627
湖北省,荆州,7153,0,166,249,287,0,0,4,2020-02-01 10:36:20.627
湖北省,宜昌,7153,0,166,249,276,0,0,1,2020-02-01 10:36:20.627
湖北省,荆门,7153,0,166,249,251,0,1,5,2020-02-01 10:36:20.627
湖北省,鄂州,7153,0,166,249,227,0,0,9,2020-02-01 10:36:20.627
湖北省,黄石,7153,0,166,249,209,0,0,2,2020-02-01 10:36:20.627
湖北省,咸宁,7153,0,166,249,206,0,1,0,2020-02-01 10:36:20.627
湖北省,十堰,7153,0,166,249,177,0,0,0,2020-02-01 10:36:20.627
湖北省,仙桃,7153,0,166,249,97,0,0,1,2020-02-01 10:36:20.627
湖北省,恩施,7153,0,166,249,87,0,0,0,2020-02-01 10:36:20.627
湖北省,天门,7153,0,166,249,82,0,0,7,2020-02-01 10:36:20.627
湖北省,潜江,7153,0,166,249,27,0,0,1,2020-02-01 10:36:20.627
湖北省,神农架林区,7153,0,166,249,7,0,2,0,2020-02-01 10:36:20.627
湖北省,武汉,7153,0,166,249,3215,0,106,192,2020-02-01 10:34:15.237
湖北省,黄冈,7153,0,166,249,726,0,6,14,2020-02-01 10:34:15.237
湖北省,孝感,7153,0,166,249,628,0,2,12,2020-02-01 10:34:15.237
湖北省,襄阳,7153,0,166,249,347,0,0,0,2020-02-01 10:34:15.237
湖北省,随州,7153,0,166,249,304,0,0,1,2020-02-01 10:34:15.237
湖北省,荆州,7153,0,166,249,287,0,0,4,2020-02-01 10:34:15.237
湖北省,宜昌,7153,0,166,249,276,0,0,1,2020-02-01 10:34:15.237
湖北省,荆门,7153,0,166,249,251,0,6,5,2020-02-01 10:34:15.237
湖北省,鄂州,7153,0,166,249,227,0,0,9,2020-02-01 10:34:15.237
湖北省,黄石,7153,0,166,249,209,0,0,2,2020-02-01 10:34:15.237
湖北省,咸宁,7153,0,166,249,206,0,0,0,2020-02-01 10:34:15.237
湖北省,十堰,7153,0,166,249,177,0,0,0,2020-02-01 10:34:15.237
湖北省,仙桃,7153,0,166,249,97,0,0,1,2020-02-01 10:34:15.237
湖北省,恩施,7153,0,166,249,87,0,0,0,2020-02-01 10:34:15.237
湖北省,天门,7153,0,166,249,82,0,0,7,2020-02-01 10:34:15.237
湖北省,潜江,7153,0,166,249,27,0,0,1,2020-02-01 10:34:15.237
湖北省,神农架林区,7153,0,166,249,7,0,2,0,2020-02-01 10:34:15.237
湖南省,长沙,389,0,3,0,86,0,1,0,2020-02-01 10:17:42.598
湖南省,岳阳,389,0,3,0,45,0,0,0,2020-02-01 10:17:42.598
湖南省,邵阳,389,0,3,0,41,0,0,0,2020-02-01 10:17:42.598
湖南省,常德,389,0,3,0,39,0,0,0,2020-02-01 10:17:42.598
湖南省,怀化,389,0,3,0,28,0,1,0,2020-02-01 10:17:42.598
湖南省,娄底,389,0,3,0,26,0,0,0,2020-02-01 10:17:42.598
湖南省,衡阳,389,0,3,0,26,0,0,0,2020-02-01 10:17:42.598
湖南省,益阳,389,0,3,0,24,0,0,0,2020-02-01 10:17:42.598
湖南省,株洲,389,0,3,0,22,0,0,0,2020-02-01 10:17:42.598
湖南省,永州,389,0,3,0,18,0,0,0,2020-02-01 10:17:42.598
湖南省,湘潭,389,0,3,0,13,0,0,0,2020-02-01 10:17:42.598
湖南省,郴州,389,0,3,0,13,0,1,0,2020-02-01 10:17:42.598
湖南省,湘西自治州,389,0,3,0,6,0,0,0,2020-02-01 10:17:42.598
湖南省,张家界,389,0,3,0,2,0,0,0,2020-02-01 10:17:42.598
